puuid,region
AGjMMe3x2FTv0mdJxYri9NPkWiOAHqVVWWotgpmMoTkjv6mOPVuXx-WobHY2B6xpWqwy7zDlPT2NQA,EUROPE
eiMGM1-Ip-UWUnhSG8utkP68bkWI38pZ1Tpw7-xNOjNMzs91RWI7AcMLRrRROW6JK9LZZ9usF30Nhg,AMERICAS
Cu2008asTuVOhAIGIPBUY4xVjz4Vl4f67LYraD5Hu73E7apJeVEJDacUQOz4X1hHS1QRBPH9uF0EZg,SEA
1hG8Q6FR3zB-rKaOuaxXYiKOZ8e3ZvvkmEP3bDyeEDzANDQq0gZZnJ_cA-nJhLPOaKTt-6sTG3CU5A,EUROPE
9NPPmksxsLnhvd7JsHXHQ3YSSBUWaAD0aNRwf5H_BSZlGSYSG0x-FAcxRPo7YcgPu8AK8UO0wN5KZQ,ASIA
e3CfN3SK4htjveLFJLczFNv3AFR5mwUWYTe_6HfRsPej-lOgmikdZWW3tqj9dafELK9wDalSlcIwMg,EUROPE
lPsLQaWkmsLAwRNTHy98SoUJ_Z7EaSiw4LG93pjUu8WFcUjbz8XGEYSyDX5Tjy4ef0qet0gEhHVx6Q,ASIA
wysBVbDIxvZLtl2k-o9JB7ibgxn2Gr6aMdxtVcAHm6U98sORy2Oi8lcdSZs2BkMBWOGt7DM1cvF1XA,SEA
w1fMIa9IzPnF7ug_nq6VpYsDpXJvxM-rJEqqvVzixG3iuQL6iZ5YiHrupqdUoGPWmBBU09j-p5q65A,EUROPE
L31vDAxoA8ClZloV6UM_SPdI8IRIbK75ggKOBUF5UvqgKpKkntJo8tFZF3iPXiKZfmDYl8JxWSAKpg,EUROPE
ihvSpob5llE6tVnPOpuSgZP0xKsjLfax1pCitGGZnrBt7Ke3Wjp2uiPMB-SduPdIvhzlixwF2QMmlg,EUROPE
Jp-hqHV_OADM-d7MnrkCbhhd-Xe0BNfc_q90um59OR-BMlHBlO9e8-HuN5q5Bw7srxhzNJXezsqKGg,SEA
WBZ8tMLHKwAVr8B7oG7KgoYhN4F3yec-OHSyJtFrhr4UTdj2SNOCagSJ5aCQSjKxhnfPjEcvbpw-xw,AMERICAS
Dn9_5mJHrXSZMziO9X_YCmQYsyWOsisD4Hd80arfvuHEgWH42x7PsL6pufzRBEOAQrPEKsJLDKHo-w,AMERICAS
I9Skjyn2IOItqPjF6oPajdJ5fqaKGdb0aqHA6Sw8E2ZfHkocnlhim-Ze95gcreDZ-8NtQUxD9yoQtQ,SEA
QAh9U4XyhwhRsZ5YHLsNo9MWnoIFZRSX6Jd_Cosus9cXRiVZqC4m22qejm1tENrNbrrBUcXg4zwTcQ,AMERICAS
sg0IFBkWUu6tSTFKmmCfuGxfUMEAxu6iq_sGI0-b8iFRnHvvu0qOHL4vUIvWESb94NSTt07vMkFCeA,SEA
2EWoIMxDCPHwySsFhb4CUz2iahRhnLGI02ue96s90r_sJ6NtfsZ_s0H9ZFGbYtE9T8-JpT8AokidnA,SEA
54W6LoBAMZegAbdWPTEIUWbcrPLXK4MAgH1DYosyrLi_-Klhr_MvlXiHEmbx1s6ST8nuOawDkc1Buw,SEA
6-9Tk4jL7fWYtSJ2ddELkYbAjAZOf8ThTOpGUVgn_Q7Kz63SKCi1Xw_ArpTyVW5cbBCm8fcSB_vELg,AMERICAS
MLMLSXfeGQ4syjo2e-zHkjg3rlq7Gxqy_BC1wAZBvBMMX_guByiVgpfDl9uPeDOSJkJTSZidXPz8pw,EUROPE
5D7ANJjVmvdV0FfoH8ku_AjiRl5hLrszUCJHbgIukNaB4-H4Qa-_VkwpaBDrUXd0zMgdNMkKfZNHvQ,AMERICAS
_PEl0OkJJuetrvSpnFmggEKqnFgDRMDnMnBnifvnIzffZO5Ud3cuzseOeFq_uNj_0MHTjBxuTCBF7Q,SEA
HMmXGGiNMjYemS6LzY46xHwqdcYinBkNFF2BieL14ERU3L3cJwCrd57qk3VyuQ0UfNO6HXZmLrJXCw,AMERICAS
aOt5D9kfbA3qMPtTFE8hnNufIo9Si-Vlq9JgVZo_FY_ubr_BOO5OQirNcc8XTppqTbgt5n8S89_Onw,SEA
WTNNB3S7ZC-O6tagB3uagWr9AOtdR0pHYGWJ2iLJHRknyH_JExsn2k-JuYw5FALiyxE7Nk54vhSqIQ,SEA
qfvcNhlOOb5z8SLfpU4CgKZNHL7TOLVgrrbkC-CUtMZMygFCuQLkRlHGV3kIl_ta9Wt6tptcg2k0-g,AMERICAS
PbpscD3tUcgX5IPdctTMd-AJHZMuwcWNQXqJlEzaAWwf2YXq7sZaV0_F__z84fO973ZuYAsF1kghPQ,EUROPE
6pYjdLn-bRQl6z5rmqyUbq1DbSELTekS5IQkvnP_3KIGbNkdkVvQG6qM6nsfOVx-OlueIEVNjO0Wag,ASIA
6qudlmTJI1CTzq31GV5v2lnu6n3RwxPhGNDbe42_pebO-cgB741WdlWeOb6pl_AWUzE5EQajOs2Kxw,AMERICAS
TBk1aKbx6whN6sLEFD43vaSP4h2Qu1HcU5N4HOfUYjQVxiMxOyRjTO3Xc3d4x6NvYB9b97-2galSFg,AMERICAS
eU0BS6EhADfuTo4aQpfv4EGhyuqnuS6nYRh3ewrDtVfzEVoawUFw70Pt0JISD9j1a6Cvqxde4L51vA,ASIA
OTumjMPNKUQG-8wk7ol7I_Tpw0bJLtSCelFpuTCxPcjadabDUMZ0CFgQA5tAy1wYM5vdmxILIDkIgA,SEA
f_3UqZabCJ6E5gMMFIv-1uQ_HF4jlO0Iot6gq99fKdCNFvT6z1bg8LXdM-GiXqQFiJoy9QDcPW0dig,SEA
IdL2x3dB5DqSaf6gVbDr19WktQ-UGfIu5W8Iap6HyXgDmfklhkeCAsffLZceQ2_aObYrF-o0EoEqCA,SEA
BWi4wFGvJcGlhkOJzf0KoqIibM8xrrKvxxnA-k5S4CT0uQ38qMezCXz_rDUmxEGI5-ORHIaH6CHX-w,EUROPE
9N-Llht46iHjqgLc6xktG5el6h3KhfcOvq3FErFouFoA92PGQHY7J6p57Ww4ElTZRrn7j6ZzWRukTw,ASIA
SX7Jh5N0MUtYPytayFKlW3p2jXWswdH5GigSRpJ65m006mjpmUDcLAE35JSjQ-qYCAo-OtPeFhaBeg,SEA
sr98NEDjC0JbU86gO48aie6M6qLIm30qBk26lBmb9M_aU-6i0tDNjROPy4fr1kTfm0-XNdtCn7kfvg,EUROPE
O7k0WwzUo-mUNZvoNIBYUQuAEsDRAawrYRakNWuhNi1l4aoaJ7Le2NYCpW4dbQGUI82FuiSun7EvjQ,ASIA
O6aDhw36O0KBdU5E1k8QIu2Ikv7GuF_jP91ymceA1ckhu-tD6pUN0aL_9S7lCXi8H1yWek_2c4swCQ,SEA
Y9dKtmGdHTrklDxZPHjHK79lnpIWAtGsTM8qu413c48zMyaN4EpadT73RpFvENHvD0qNmUzlTU10wQ,EUROPE
azk3h2oeWz1Z2jzR4OueTa3sZuGjbG8p4CyG0DcThjKW28WWQn_EEkTgyHQPdzs3pZMVftIqWHBrXQ,ASIA
OD1DrLQXnT-VqfnLj-FIQFZ1Kb1iVOjU08iJ43MFo12mIFtnutRxU9Wd9XfwOzeJ0ZtHp3DKNN0aKg,SEA
ploQt0H5bVzu9SZZbe9mUmiU2aK5OHMRCy650HhcnP5vSV3QrSJFs8tFeNpUcUguE5kj3I15EnCalQ,EUROPE
lbtonfgZ5AKTJBrw3gcD9K7FoHEz1FHWJwcuCKCc416uWI_MVPJbrMJIfZYuhCrb10WPiIJjNGoCfw,SEA
Wypcj4cUL0iMcCuokk_jBNRxEQc65hCGkRXg0yRF5s4Ica39Ml91hjNjPHVN2b8vIvTwjfiN3WbbmQ,EUROPE
FhmL6F8qAC-zplDMOux5PICbSS3wtsDKesfav4My19J_s_i7X54TMtJetN-OBCJZfcNrjhU176Kk5g,SEA
pKJteSb7Soa0JiD6c_U_foC4UEiksG0AUCOt7cRW1xBrfNTpzDoYO78KJbqq4aEtuo0LXaGTvyB1hg,ASIA
2JMjUa2cZU7VlIyEgSStGPlbi0PRyJ3AtHpSD75YkG7Xlwu2_nLwjzSLCzxjQm_DIHHMdlZUqal37Q,SEA
lX_d6KYdPkqlQuex4uIUl2h8RyLB0IFjm63jqfDe8MVMV-k-g4Qr3QH8sAyr7Nuq-eIq-ktHQYZFFA,SEA
h_-4XbvxVGYugFW8mPlTKwwxb2z1sXdbtYapld3Jk62RcSIa6VwLZIxHyvYNH0u-DGi1291usnjSjQ,SEA
5yo7TWxw0PM16lgSJLczACGRaqtyFoKfWfrneaMfleG5KKQkvKT4nhu_Z4EfIY9HNoSSkAKbcJ40rg,SEA
46C36sXnBfKD1NqRQ_Gl3H_8mCdyDVhhq-se43kr3vKhrJ3OjqQbIhEulJ23k2l1GEIVuAgBOaIsAw,SEA
vZyo5CWC3lJAEd6uA3qgtsF_gtM5mb6XzGGDzs881ArRrT0fGcxiqzxlY1yIocgalKazSfsG3-bnmw,ASIA
tLUOjbQH4UPIepLM_2o8D2RLYJQ7ZfWdPWqfqPwINh-CpqbDfdNtYWSuPlkRVdWYZHodOtf31sdCcQ,ASIA
mlAht-cOMyOW_goDM6FA54ToudJMA5OJwmiZEmlN6ZIIV1gpT6AMmHAm-7OaWnmud9wcfJSwvMqC0Q,EUROPE
1F4CzhEIlEuHkT2k1mujhDZ1NKEmxdIVC_i5uWIbOwYEcqofYsUmX5itQtDNSgt9-QSgZly1ebJpDQ,AMERICAS
LtGKtf6Ci4BJ8oKi4ZJu5kbd7tQG1PFUgxvhmL6C4-29LDFQ9-J0aFxm2nvIin_Q_OMs7WqG_YXD9w,EUROPE
_cwGtWK9fcyd5KpUuw1nDf-EQMaF1sVUgNPMl-dtRnzINMau8t-m0SCtfoO3200ZJr54m04ZGUaFVA,EUROPE
2KFr0DVpex8tLCFO4stNkjGJdTnKtl61-3EzyNbtS64t-pc5EAb00Jpm28Fq_YsoJUR_sEziTypEhQ,EUROPE
6sgSzQWszGYz_vog337zSbp4Th_Jp4qnBzY8xCkJjx6YYG3CbAPQsN-foD5NyLFL6_MJn7nfcg6x7A,AMERICAS
09A4SuD3nQJhUHzZO0gMblyAul-80dbVnGzPWtED8Zy1UuHDzG9OjGy5X6mvT6g4TcLS8IGj5I71IQ,AMERICAS
cPlg2fmpCJfuxNP0KemKh0Y74zXpuieLM209rl4BV9jNrAPTnvDKPjzSHyj9xjcICLkUkQxXRR5M6Q,AMERICAS
OjbWBVK4hHHP6PM65YDmRro-bmChKYLguUqodvVkwi2COUt0j2wpLJKmfLcX7TSXWcvXgZWaiRFR2w,EUROPE
WN3ExFfvT-jKl2XJKHlABJEYAM2feDYnaihsk-vBSK1P8J_OfhF4SEDbmh-rXhdeAxztCPTYr1lRJA,ASIA
oG5NET6krrJlBZ0lwrtifIkkuBZvpO1NlOmKHNuJQjp0VvOLydMixuXifJ3QhZvdhMpCBUsMPexBmw,SEA
SrAhuUwem8emcwjd0UFlPVN906TFOYI48xepr5GGo4qkrXkUG8Ajm5lNSXZYqx4jMM_rABjmLvKcnA,EUROPE
HKew8Y3rQzeb3mrFh66NsYsuS_RE4teP7yVCoqKjtKJ2vfL8w6P52mNriTXePxCNtvY9Sj5rC6rl-w,AMERICAS
uqZrCs9lN7nQEdc2VyU1axkGCst-5gK8c3d2ArFg4rqg0mo4DZN0UNB0r7XuvKEd-vas_EXii51GzQ,AMERICAS
7g5mW8IXc8mWdtKm4kyWlQndQgkJjvP4j7KpdPXCKvKbw-gm06JFnMBdV-LsAJpWxiayTMtKWYaXxA,EUROPE
a7Arp4L5h3vuKO1cu1inXkDy1ndrTDbHSchO5_5xfYd1c5bcZuaOb2t73_5YFg-DgLS-1q1r4xgXVA,EUROPE
OLM60eTWsSVZeqTmjcR2V8nbGgfoZR3ikiyq-vBTLW8Z_2XJEu2ewgiZRAx7Pa6x6I3SQ0JHuFlluw,ASIA
swzsG2ZUKJqEWiJKKrNVOI3uOt-2np6oqokTqKbOSZU4cH4KbiaHrXLXGSC68g-IfSfbNeL6tPhSmQ,SEA
x3vg00xA7KlM5tU8TlRbDdJAV2vkib54wRneu_kcVa_usPKdHDo5ciWuLR0hNflrP-jA7F-12fUaNA,SEA
KUZmMVUu3o81BUX7O8jAv92rB9v64tUgb4jx9qBI2ejTpYvVx5mlmUCMVBN8Z09efMDHm_WNzno5TQ,SEA
HC_GfQHyuYu8gSVVssw9QNARfLJH01sF473DHCOEO51aAtzMdCX_92rYOeALzRpT7Ri_7Nmxr4lWBg,SEA
NqFYFRuT_yuZlbmtDMdLCzY4qYyEjkrNy2BfTvQj2nEq8F7IX6V3jTzhf9ecIwjpzm5m8JplMsVb9g,AMERICAS
7EOehh3mghONkKbsbNRKzZuMfZunjcEHRC-pXd44OXvFmrPegsciJYGEm4h9UHBCMNvCP6CP1jP_qQ,AMERICAS
xRywPlPNPKputDLi3X1UR0sD5n76csW98Ib3kYGHZuZhYNASIa6UQgW6zKVRxmoZqIRJjo8UBwFLQw,AMERICAS
pWSFXAe-Ed0qo88RLZlSbB3-WhCoVfsaaLVaPiaBUc545Gje-WPJs6jmSm-xraNRxovOe4bSqxcBTw,SEA
qBVPlMPe-HQW7VWA6FOwgZSA2Z1yMaKaBfSS3ANiiXxGNdL3HTbfbjqzDjNzK6JbgAInR5sQrtF7OA,AMERICAS
hwO5Tt1zZTSy3IFkJQWQLuQNkZtfZflifetdvBZPNiwi93pBsKgbNEqMzBvS_x4iLLrcvgQzQ2m76g,SEA
KLAoOtIEaYVQVgEM3ClZpH0xBxdBWAh2lSHfy6ublBCg3jweTJZNtAlsSnpKxdmhOURnxlNDBlRG5g,SEA
JBiwYwZurngnI-ZQz5v3b1yRqJNgoJfEJWpHo_4Gwg8MYzI5X_7DBVqBWkjoqRNZbhJ0vqkmO34w5w,AMERICAS
wqf1hCsPjR7S83V4N-WDSwnXwmfx0VE5s7O60DIpbCXATShaKUMiV6d6m7TjILuPUG0yDNabB-BVFg,SEA
Vurup7PHKIrPEsH4YGWVdkXbHmr5dnuomjRNbnRtxEfc0brOvFrxIv4q7rOZufdL-JW6My-nRXEJLA,AMERICAS
blfzErNw1cZkIKUWKO-q69zgGRHWUnUB0QHN2Q77X8UaLo8q2CZ9QzxRRvxsrIqP8fhdvGfkga-Ajg,ASIA
-Qmz_XyYqysY9CBTilRBdqPj-EoYccfp2IZPXPpwVRR5g7UQhUCsOmm71k0jMqc2UYBCRedBgIoOkQ,AMERICAS
EYGkv9IxyKcCcRT0Xnm5oJlo-_vhWCebF8ZlhUw2r8YCgbj66zbomjQtcAhbp6hknZ1Sm_Y2DazAxw,ASIA
xafgnaWr9RMd-G9DqSKdBCrPBm-7bQ0MjQkx5Yiue744vBxM3ezkw_7AEiVUBA7tn8_SFdjTdloLLw,AMERICAS
k4lmZwwgqePGmKuIaGTmFS_PEDNCZ18fMloqj2XdvW3sVQXAopnRbonm6MaR0ofBbDynNZE7-MxR2w,AMERICAS
Z6IqMCdi_GGb469b4ImCwadvoFwSJUDKMHdP9EPSH-8XcPN8aYxm-3h0RiYH4ka_PZyVu6AdPRGFUQ,AMERICAS
j9ywHkfbAvJgxUiFd4PwEDSzLzzbl09B9n6S824yqFwXKpPNSzzmrF0RPvuc35gzu0hqoFPVdI2l0A,EUROPE
AGjfu05vQ_yVJalS0wuvh-GXp0PMZ3J0gEwZR3RikMI3jTu6PZ3qQDTNHtJbLQZMo-QRI2cqvNdivg,SEA
H3zNc-UghKBK2k0PZ7DrHYvtkuaQ35eUxgmpPuu2ixtBk46dZxSjeXTHXz1LO7WQckW236SbFP8f9w,SEA
vCxBg0smNi6lV6t_vVzj_qR4DE4-4tzVR20xoPYLqYJf5c4QK1cbayClYg1Z6Ye1zd3qGHImlOo6SQ,AMERICAS
daJrfNfE2phz9xQ4c6eW59SiSLgvk7L0nMXXo6ph7G6qjm9q7nHA5MM8Xc6yz73NZ-68vPjYge5vLA,AMERICAS
0IFVGyQ1uvNC3HX9YgaUEK92auavg2Gy_t4lLP_GujDysT5akkXCommaMehKQSg9lvmViB5cJoDyuw,EUROPE
xQRty_oSZyGO8dxGqlTxH4hZ7l1JMNrutIfMV-OS_dmb0BxIDo-IvVUFLl--T9BNGKIS9LOratofSw,EUROPE
Ek8j-fn9BO1Ii8t79n8UWXwzodP4wpXbH38s3EZYVb-cVg_epGqVgXWh9dRz6W60fCoYAKg5bfDKSg,SEA
htlV6yTGM2aXpuu0akYxgyLVRLjL4YKV-UQfN4-nNEO_zYBN8OG8CWauQMSwf8-QRfo5XyEj0uSt6w,SEA
OEzrupz1PXPs5mU8PYnNdoCp9TV1qOzqgay1w589ko24KyENcMYUybHGDrwMjshMUfDsU0SubneP7g,SEA
21IynicY_0d9T5VexOMVpfEF06HDDEPEpfSvavDDThe1gzKsHksw_LQpZt2LU0IpVp_p5N60i5tLMg,EUROPE
gOpGcsmDlT2fGCmbT2BDXfaEhCeV9EdueB_vJ_HSb6fBE3JvlbiB2_yorWWtBH5kKwvbceRUBd0uxA,ASIA
vPXJGmthOUGjRmioHsKJYKl4eLCMwAMIAaZNB21sBWcHxwPOJLF3H3NlcrgQZS3H6Jq_hW_OrCfDeg,AMERICAS
0b80N1sFqN_hiSCFUbgzZpGxnMJjCXZaQX0DyUhu9Wp0ttXvcBE77g4bi1l2V5OkcalgFHbmpSi9Ww,SEA
JAAAWJlVKzB4wYRT73Rgb3bleJM7U4ZBHzrleOUwOAt-egtE8iYPRoTxz-oN_8AyW9KguShnDlhW9w,EUROPE
aN70g_avtxv-pYvizlhY9rUO2WdT0_t5pbkej9YKc1OS6F3zzVa6uOiqP7Wif0atLY2N6DjYVfhkgw,EUROPE
z6dncYxu903d2Eu0fh7WRNKeT6hZrQsWXAcus81djE_a7SViiaQjz5OTsSgCwqu_a-sS8Ypvxm-DTw,EUROPE
LlnoXOHVelAX9u7q7oGG5ypL952l7GeqGdDHnJj5CTmEVlNx4VgMrijOEQRtCvX8IzSvZ0wVUbACfQ,AMERICAS
yo169TRfqNR7sUpDVWwD57eqD64Ms6Z3-vYYLqVCfF3D4tOjbi-c9nGSxh5zVIiHj40EGekaR4RTAQ,AMERICAS
1nbaH0JXB1vm2p1Wnxfgr2za56qZhMsGOfEIpf6c5mPVZdrqz9vAl7IBbnv31gz54P0ZJzJU29dnFw,SEA
id7qAIb3k7LC8Gqd35NKq0UF3_n38b8pPHuPBmJ2X7BpTE7SWIYF6hvB6ooUxsNomQFL1tGP7PQNgw,SEA
XQvDYdReR5stIQUnUuugX1d62aSWw10OSU9sQHxxuywB0Z-2ZY-m0ynbfIxxtfT5QFx9f4tRyYI-kA,SEA
0JZp-5moEPwOWfVN9_5rRSGORTRwyQp0mJjW8iTW2T1moZrPj_sei-IqGuBIGLI12RF6ayH3u-1jyg,AMERICAS
85OVII9OwkfU8alHj0PPw5FrlotjHIeSk_cH8UnvsqfvB01oFb3MY20uf1UM6LXeUC0DSUwfsJy01Q,AMERICAS
69e5d6BJ53vTGnVaeAWs9DM_O3IYkvGwFDPh5M1qP6yj80Buck8dVPX1vPLdL0TYx72DDLkOm3e7pA,EUROPE
8H2ByWoG3-AK7IVClMws-j9CZ6PW6sLqDlIMT2LNrZT2Dl3eyuprcKeEdUe5hqaSRjDpUv4FWEbbwA,SEA
pwPizgXZzF7egG3Df7tjK1gAaRg-HJHtg2FnlaoeDqiCWu5ynSqscck0u8miUqsRSRbExt7DhFJbcg,EUROPE
kxZ4o9-oA8RfZdrB6gVfmQemDXb2sba9UZbzgyHzuVVmqsEEtQA1UkX9_lVgpiEPprv4dvAN25pilA,EUROPE
ZwVJh4WljreieI8NSRJP7oLRf443AF8UQGZE4HSonLhNZYz4wDtn_kCQri24cZx26J_1XIHIp5thwQ,EUROPE
r30T5IVEtC-YbMUzDdaX6iUeY62ub8FhIPcqONCOsHmyCeDRh0ujD0t7heAon8e8sjXXa6oi-QAVeA,AMERICAS
VERk4W-i_X0VsZ3JWgsjjsltoHQTwbvxbtHQI8nfxsdTihRMTdvF4SXuhD30e9t2OZysSadwA2dq0A,AMERICAS
X1M0CsklgDWirPww8Ws8WTf-NJkQah_BpAKcr4pNZP30t57u52qzgp_k1zLxKywTt4HYadT67ObivA,AMERICAS
sElvX2M3wdpgV64kMpM21oCnH9O0v72SNzgPbeyCiaQXdwWgK8QwjwUGQUg5WaYHrKrfw9a8Y_6OcQ,EUROPE
mvvdCDumWtS-NUeDgofVw16n2X5dDkECbEDjcSstAu3y_Yjlgsk5DmfmWlULApJhldDcna7zzi_-SQ,EUROPE
D8SbGHwiKyImtR6N2HNiAtnb-0KC3SHLbaxnWD4nyJeDkbcCRJFuHuasQt5jWd5rMIjLSVI8G5nrzQ,EUROPE
xYsGywA-IR9xzAoyt7YS263hGm716xjtG3Mx-391I-azD_O_qR7SKoD7JD3B7uG8QYYrlWhXcy-4qg,EUROPE
L-XHDUg7ZMUxy3nbSa4GAxn6DcFrt8rXaFEEcQxWn55yk0L-lYqve8WxgmKe3bBAY8TxWKyf_lt3HQ,SEA
UhtmBCkSTAl-RGbNrq6rXTrgbr54ecqhIIB0YuHu9IJZZ7E81yxyWT4HAB-xpAnQ0Zs4a-t5s2FU1w,SEA
iFjm4Fo8luSBhWtaVRkdyT-vazMzOI8NHUYnkFXf9Z0RBLK52vWgWPwZko2OzSUkQjWm3lG8M8xp_Q,SEA
s7B-0IwkllVa-0wQvxwAx1MiNanQ2SyMtjiV8ZV7K0qACTxVW-6fLIVqTOfjpa_FBqF1u8xubRzdDQ,EUROPE
qRCpe7u44ElhKgSBDNp-uwlL7tNqHoSxfDCdVLAeu-V3goKxYY13DlsLh_NI8t_tbe2o7KI-Bu7q1Q,SEA
rnlLP1mm-TNQHD8s1Db8Hz_AOsewyhQKacVa5thS9Kkd5eSv18qsODH9ZzWyn0UQLcprUsiNiz7l4A,EUROPE
Jo4dJ8ELMfHvvCbAx79FHE8ufD4wiIPT6fTp5VYpPiv12RRvkBYCbqquJ2-EwaVWoY1myWZN35YdDw,ASIA
FglIE0KUrpVn49qeqAawJMjPIlDpCGY15w920NpwBwlUjHryF7kpq1QCzHztYVVxlOkr_xr4W_ACbA,SEA
E56tvJ2JiZqBYI05elqjSiPgdLXi8ATOKS24GVQqDfmlk_J06aSsFxgovkKlUV79vjM1SNraDSpWrw,EUROPE
Vx378wkI2OJjSy0sv1NM9CbLpCImah3o2VmZcao_PFqjblakgnnZJj4nV63-RDs9_diDtwCmvRbsOA,SEA
t1BMOe39kvbF75Mm2ESHZtpmiKQxkcpL5-05KAxOk4738cRxrjNuLgsuZOsxKQ8ulMk2Ol2jGQcHKQ,SEA
53tG6OeBehnM-8hTHBE-7myGsGi1Faok87WnXjWQV_rCjjqYNuoiTvubuqOeBhpM8j_o63GkU0FwCw,SEA
D6H9k7h-Ea4KvQEOzG76Nc8GoDiUwo4S3DGOuJqDK0yDG5g6vJKpXMPU1woC9I-QO9b6QcteWcxMOg,SEA
J17Y6apdcFCGR_AkO5ZacPTA3NAfFt3MzxB6T2WDKpWo-ehNtuaGL2u2TV37PbC4AZsIK62Tci9qZQ,EUROPE
qR3Lnw51tDtFM6yhJMAgEkw36kyESynGEih6_Yn1SAjZ50e7BQJt0Xgn8fEWEb_75U9WmLTScOn98Q,AMERICAS
UDKYC1O92Wdy89SpE6fsKw2tDj8FSb7YYwVJDwEbIrlA899yNf_nkII5QRd1lCsy6bYn145XeDLe-g,SEA
rWlE20WBUf4U-1eYyaPlzgOSDK23-A_INK8uLwLwOWzkL31fL9NlvmUslixZUPEQwaxD8_m8Vr6FrQ,SEA
HV5m3aGYOiBjdCnCgI0H7qum63GQIV6S2v0slmjAYYOMGvtBg-sfGaX3Up9nitOkv-NrGXNJKzIoGg,SEA
6xCajhllEZFl9RE0hUO1Ypc52iHspUoOVVPVPN_eVWxh_aD5ZFgk4QPGHo2sdmbbGKwEzepzj9J3zg,EUROPE
IZMbR76mOYK1V6Gvmn4TexNjCO_UHS_u1K8SON9wW56nYFnR3_cI4aQx2rBX4REeo8SXnqK_Rt-GNQ,EUROPE
q3ggwn0WjOLkU-XtXyR0mJphoOILio0uDe0rdy3rwIkNOEVNF3TtZFM2vuF_wcxtswy9tqPhX1Wv4Q,ASIA
6g_4fHzDl8_aOKecWlC3tiQaf-ssWjPAwvC06PkNXEeUXJ1kfpt4qhcR5fkl7UB3FBe5_OZkwDq1ug,AMERICAS
piQdr6VmtlUrH2OKhOqx_Kn5TdywzT4ihO7k1ohmroPFZielg1VyBR1AZkKWTaYV4svHReflWN_-fw,EUROPE
jAcNld5rNxD5_qT8XnVFvI80DhnlLfUqdxg7RIrDl-puveMIulggGdL_kIg1o1cUXSjGLh0b6vlfgA,SEA
nP8SjqBNcc_164ZRWBMpOyJsQVwbGDVOaFChsrw0ZGpi4TOJnOzuE7PHebZCPg0UXNdTdKP17lNwlQ,SEA
0PXi3UbvFA-hb2YWNB2SdGn84DoZMRhGVZLoZw2w8t4zEMFclUTDp4OemP4A-FS6JLtppz1j7kRo2g,EUROPE
0j9GWdGeG3SuppmvdP60vf7ecogeTCjTwj5-EGisdZNifU91_mp8qikZPB0AslAIoFU9WKNRAd9Wcg,AMERICAS
7bZ2zCWbvcdjgMeSjxd2QSFRWfCgoSMpZrnppdPMkbp3PUw-vy-I8PAs__0BVRYKiE5IKCgFkLAcgQ,SEA
uEle55QKG-MYBzKtZYPhQLJqkJWcy7z9HTq1kwBLwehSm_T2F99PUjucQLp8RLX4Tcnt0MFP3FRHLg,AMERICAS
DMcZM5TwX3OK_wd1GDb7dWVJKcICkIX1d6ol-DYopomazDJJoGSVsIGO0k1cN_AfazxZ1HaLSL5SpQ,AMERICAS
H0bAsmNIjzF00S4Ilpg6t5nTOWLep_MV_ALlGYRSvdsYQfwUngl-XhLrcjgfl4_7DJu5_xMmPhadzA,ASIA
a_EmT8J3DBduMGtLNvNFPIrSmby4kmdwYitS-uZQmbxR43piQZWgp-A2vbRJkkXJ-OA18INuOqPVIQ,EUROPE
qyGXjNzCF3Ouu9d5vobMjQjDcmUgA_RHBw9QJd2JJsFnwO1gYsYZwhIT_3GhBAaMu15Zgr8rvH1DAQ,AMERICAS
h_8OeKi2PdzhHlQjWkNSYL2YoCra8aUmClxS2yANBkFP4PFlgPDLf13rZce9frq3Wvt6LQwvjzRHsQ,EUROPE
G1q6Ve1d_NP98gR_l4mWpezuUU6N4PUQToDerhDPPNu8Qg6N3YwY69k2zmFK_uzpBT1AjZr95dYhow,EUROPE
esZHH8SS1PCSzDaAvP3O6GLb87wIpe1ul31nhTtdh2GLUOM1WAEL_5dX5zISctx8Xd_mwo05x4tJUQ,ASIA
zu1DN8pW7ABJnmVDqnPFgYDYch9rhRgU605JiTSSMsxR4d4ElRlC9p_jttQeM0DEHZE8WqR5LebJ5w,EUROPE
9YRDUJm7voS6UvIhMXJEkcmsmQcdZxvqZ5kYcD9j5TjkhNjaTQg4IY4zoiUj2T8G__PYx1oBcCf2Cw,ASIA
qLSJryliAYfFMqf4tZQiObxTj3gjwVu17ey8dtTD6e283y1rvugmWzFYjUYfd3lgcdstMQG9z-26FQ,SEA
Bm5ms4fMltY-RJ-eQlQ-QQIDqqCG2C-gSAxMZel0727oFvTq-NleB02La8H_p_Ta0vlUghAjOatY4A,SEA
tlnia9oaG2o155npesW0ZC1VC1sUrlDoV3_zGYdh-Y96AJbs6C8jE8ug1wViM1129LHDyfdIled95g,ASIA
XNCHwpLSjQaRBU8cjq81Q_5Jn5UPiHu2j4mqdJwdsZ0IEW5sHoBj91X26nVnH9elhSnLjwSThD72QQ,ASIA
Q4iBovbZ2tUid7jlAn55yE-lQBHPUyi3nXyR9WcH1Vz3qz25WY-Y-sUbPqQuAfDaLzrzaseXB6cP8A,EUROPE
